Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,908 W 4TH NORTH ST,MORRISTOWN,TN,37814,HAMBLEN,4235864231,Acute Care Hospitals,Government - Local,true,"908 W 4TH NORTH ST
MORRISTOWN, TN 37814
(36.211897, -83.304451)"
440031,ROANE MEDICAL CENTER,8045 ROANE MEDICAL CENTER DRIVE,HARRIMAN,TN,37748,ROANE,8653161000,Acute Care Hospitals,Government - Hospital District or Authority,true,"8045 ROANE MEDICAL CENTER DRIVE
HARRIMAN, TN 37748
(35.888312, -84.554418)"
440032,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL,851 LOCUST STREET,ROGERSVILLE,TN,37857,HAWKINS,4239217000,Acute Care Hospitals,Voluntary non-profit - Private,true,"851 LOCUST STREET
ROGERSVILLE, TN 37857
(36.400416, -83.011651)"
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,923 EAST CENTRAL AVENUE,LA FOLLETTE,TN,37766,CAMPBELL,4239071440,Acute Care Hospitals,Voluntary non-profit - Church,true,"923 EAST CENTRAL AVENUE
LA FOLLETTE, TN 37766
(36.387967, -84.111365)"
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,37830,ANDERSON,8658351000,Acute Care Hospitals,Voluntary non-profit - Private,true,"990 OAK RIDGE TURNPIKE BOX 529
OAK RIDGE, TN 37830
(36.023397, -84.2439)"
440035,GATEWAY MEDICAL CENTER,651 DUNLOP LANE,CLARKSVILLE,TN,37040,MONTGOMERY,9315021000,Acute Care Hospitals,Government - Hospital District or Authority,true,"651 DUNLOP LANE
CLARKSVILLE, TN 37040
(36.580414, -87.268485)"
440039,VANDERBILT UNIVERSITY HOSPITAL,1161 21ST AVENUE SOUTH,NASHVILLE,TN,37232,DAVIDSON,6153223454,Acute Care Hospitals,Voluntary non-profit - Private,true,"1161 21ST AVENUE SOUTH
NASHVILLE, TN 37232
(36.143378, -86.799946)"
440040,PERRY COMMUNITY HOSPITAL,2718 SQUIRREL HOLLOW DRIVE,LINDEN,TN,37096,PERRY,9315892121,Acute Care Hospitals,Proprietary,true,"2718 SQUIRREL HOLLOW DRIVE
LINDEN, TN 37096
(35.593032, -87.862568)"
440046,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,DICKSON,6154460446,Acute Care Hospitals,Proprietary,true,"111 HIGHWAY 70 EAST
DICKSON, TN 37055
(36.072121, -87.374809)"
440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,SHELBY,9012265000,Acute Care Hospitals,Voluntary non-profit - Private,true,"6019 WALNUT GROVE ROAD
MEMPHIS, TN 38120
(35.130758, -89.861022)"
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,SHELBY,9015168274,Acute Care Hospitals,Voluntary non-profit - Church,true,"1265 UNION AVE SUITE 700
MEMPHIS, TN 38104
(35.137088, -90.019145)"
440050,TAKOMA REGIONAL HOSPITAL,401 TAKOMA AVE,GREENEVILLE,TN,37743,GREENE,4236393151,Acute Care Hospitals,Voluntary non-profit - Private,true,"401 TAKOMA AVE
GREENEVILLE, TN 37743
(36.152421, -82.84509)"
440051,MCNAIRY REGIONAL HOSPITAL,705 E POPLAR AVE,SELMER,TN,38375,MCNAIRY,7316453221,Acute Care Hospitals,Proprietary,true,"705 E POPLAR AVE
SELMER, TN 38375
(35.163028, -88.574535)"
440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,RUTHERFORD,6153964100,Acute Care Hospitals,Voluntary non-profit - Church,true,"1700 MEDICAL CENTER PARKWAY
MURFREESBORO, TN 37129
(35.85864, -86.424241)"
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,37760,JEFFERSON,8654712500,Acute Care Hospitals,Proprietary,false,"110 HOSPITAL DRIVE
JEFFERSON CITY, TN 37760
(36.10686, -83.51964)"
440057,CLAIBORNE MEDICAL CENTER,1850 OLD KNOXVILLE HIGHWAY,TAZEWELL,TN,37879,CLAIBORNE,4236264211,Acute Care Hospitals,Government - Local,true,"1850 OLD KNOXVILLE HIGHWAY
TAZEWELL, TN 37879
(36.453341, -83.571972)"
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,FRANKLIN,9319678295,Acute Care Hospitals,Proprietary,true,"185 HOSPITAL ROAD
WINCHESTER, TN 37398
(35.176003, -86.091088)"
440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501,PUTNAM,9316462000,Acute Care Hospitals,Government - Local,true,"1 MEDICAL CENTER BOULEVARD
COOKEVILLE, TN 38501
(36.16996, -85.50935)"
440060,MILAN GENERAL HOSPITAL,4039 HIGHLAND ST,MILAN,TN,38358,GIBSON,7316861591,Acute Care Hospitals,Government - Local,true,"4039 HIGHLAND ST
MILAN, TN 38358
(35.913311, -88.753495)"
440061,VOLUNTEER COMMUNITY HOSPITAL,161 MOUNT PELIA RD,MARTIN,TN,38237,WEAKLEY,7315874261,Acute Care Hospitals,Proprietary,true,"161 MOUNT PELIA RD
MARTIN, TN 38237
(36.333451, -88.869384)"
440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,WASHINGTON,4234316111,Acute Care Hospitals,Voluntary non-profit - Private,true,"400 N STATE OF FRANKLIN RD
JOHNSON CITY, TN 37604
(36.307484, -82.386395)"
440065,NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,TN,37172,ROBERTSON,6153842411,Acute Care Hospitals,Voluntary non-profit - Other,true,"100 NORTHCREST DRIVE
SPRINGFIELD, TN 37172
(36.479581, -86.889033)"
440067,LAKEWAY REGIONAL HOSPITAL,726 MCFARLAND ST,MORRISTOWN,TN,37814,HAMBLEN,4235226000,Acute Care Hospitals,Proprietary,true,"726 MCFARLAND ST
MORRISTOWN, TN 37814
(36.214632, -83.304331)"
440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,ATHENS,TN,37371,MCMINN,4237451411,Acute Care Hospitals,Proprietary,true,"1114 W MADISON AVE
ATHENS, TN 37371
(35.440789, -84.608823)"
440070,DECATUR COUNTY GENERAL HOSPITAL,969 TENNESSEE AVE S,PARSONS,TN,38363,DECATUR,7318473031,Acute Care Hospitals,Government - Local,true,"969 TENNESSEE AVE S
PARSONS, TN 38363
(35.635713, -88.12317)"
440072,DYERSBURG REGIONAL MEDICAL CENTER,400 TICKLE ST,DYERSBURG,TN,38024,DYER,7312852410,Acute Care Hospitals,Proprietary,true,"400 TICKLE ST
DYERSBURG, TN 38024
(36.047358, -89.38059)"
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,MAURY,9313811111,Acute Care Hospitals,Government - Local,true,"1224 TROTWOOD AVE
COLUMBIA, TN 38401
(35.605855, -87.065844)"
440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,37862,CUMBERLAND,8654467500,Acute Care Hospitals,Voluntary non-profit - Other,true,"742 MIDDLECREEK ROAD
SEVIERVILLE, TN 37862
(35.853732, -83.536841)"
440082,SAINT THOMAS WEST HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,DAVIDSON,6152222111,Acute Care Hospitals,Voluntary non-profit - Church,true,"4220 HARDING RD, PO BOX 380
NASHVILLE, TN 37205
(36.128055, -86.842905)"
440083,JAMESTOWN REGIONAL MEDICAL CENTER,436 CENTRAL AVENUE WEST,JAMESTOWN,TN,38556,FENTRESS,9318793352,Acute Care Hospitals,Proprietary,true,"436 CENTRAL AVENUE WEST
JAMESTOWN, TN 38556
(36.431226, -84.942554)"
440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,TN,37874,MONROE,8652138200,Acute Care Hospitals,Voluntary non-profit - Private,true,"304 WRIGHT ST
SWEETWATER, TN 37874
(35.60025, -84.464223)"
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,TN,37404,HAMILTON,4234952525,Acute Care Hospitals,Voluntary non-profit - Church,true,"2525 DESALES AVE
CHATTANOOGA, TN 37404
(35.039821, -85.260508)"
440102,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,FAYETTEVILLE,TN,37334,LINCOLN,9314381100,Acute Care Hospitals,Government - Local,true,"106 MEDICAL CENTER BLVD
FAYETTEVILLE, TN 37334
(35.15092, -86.556198)"
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,37403,HAMILTON,4237787000,Acute Care Hospitals,Government - Hospital District or Authority,true,"975 E 3RD ST
CHATTANOOGA, TN 37403
(35.047899, -85.290853)"
440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,38372,HARDIN,7319268121,Acute Care Hospitals,Government - Local,true,"935 WAYNE ROAD
SAVANNAH, TN 38372
(35.227115, -88.230265)"
440110,FORT LOUDON MEDICAL CENTER,550 FORT LOUDON MEDICAL CENTER DR,LENOIR CITY,TN,37772,LOUDON,8652716000,Acute Care Hospitals,Voluntary non-profit - Other,true,"550 FORT LOUDON MEDICAL CENTER DR
LENOIR CITY, TN 37772
(35.825854, -84.27085)"
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,DAVIDSON,6153414490,Acute Care Hospitals,Government - Hospital District or Authority,true,"1818 ALBION STREET
NASHVILLE, TN 37208
(36.166128, -86.806373)"
440120,TENNOVA HEALTHCARE,900 EAST OAK HILL AVENUE,KNOXVILLE,TN,37917,KNOX,8655458000,Acute Care Hospitals,Proprietary,true,"900 EAST OAK HILL AVENUE
KNOXVILLE, TN 37917
(35.992217, -83.928169)"
440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,KNOX,8655411101,Acute Care Hospitals,Voluntary non-profit - Private,true,"1901 W CLINCH AVE
KNOXVILLE, TN 37916
(35.95689, -83.936923)"
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,38261,OBION,7318852410,Acute Care Hospitals,Voluntary non-profit - Private,true,"1201 BISHOP ST, PO BOX 310
UNION CITY, TN 38261
(36.414423, -89.039037)"
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,38019,TIPTON,9014762621,Acute Care Hospitals,Voluntary non-profit - Church,true,"1995 HIGHWAY 51 S
COVINGTON, TN 38019
(35.534904, -89.676647)"
440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,TN,38242,HENRY,7316421220,Acute Care Hospitals,Government - Hospital District or Authority,true,"301 TYSON AV
PARIS, TN 38242
(36.297671, -88.310907)"
440133,SAINT THOMAS MIDTOWN HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,37236,DAVIDSON,6152845555,Acute Care Hospitals,Voluntary non-profit - Private,true,"2000 CHURCH ST
NASHVILLE, TN 37236
(36.1534, -86.800835)"
440137,HERITAGE MEDICAL CENTER,2835 HWY 231 N,SHELBYVILLE,TN,37160,BEDFORD,9316855433,Acute Care Hospitals,Proprietary,true,"2835 HWY 231 N
SHELBYVILLE, TN 37160
(35.562985, -86.446426)"
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"1030 JEFFERSON AVENUE
MEMPHIS, TN 38104
(35.142521, -90.02588)"
440141,CUMBERLAND RIVER HOSPITAL,100 OLD JEFFERSON ST,CELINA,TN,38551,CLAY,9312433581,Acute Care Hospitals,Physician,true,"100 OLD JEFFERSON ST
CELINA, TN 38551
(36.544736, -85.501173)"
440144,HARTON REGIONAL MEDICAL CENTER,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388,COFFEE,9313933000,Acute Care Hospitals,Voluntary non-profit - Other,true,"1801 N JACKSON ST BOX 460
TULLAHOMA, TN 37388
(35.382495, -86.230148)"
440147,BAPTIST REHABILITATION GERMANTOWN,2100 EXETER ROAD,GERMANTOWN,TN,38138,SHELBY,9017571350,Acute Care Hospitals,Voluntary non-profit - Private,false,"2100 EXETER ROAD
GERMANTOWN, TN 38138
(35.092708, -89.802259)"
440148,DEKALB COMMUNITY HOSP,520 W MAIN ST,SMITHVILLE,TN,37166,DEKALB,6152155000,Acute Care Hospitals,Voluntary non-profit - Church,true,"520 W MAIN ST
SMITHVILLE, TN 37166
(35.959403, -85.829841)"
440150,TRISTAR SUMMIT MEDICAL CENTER,5655 FRIST BLVD,HERMITAGE,TN,37076,DAVIDSON,6153163000,Acute Care Hospitals,Proprietary,true,"5655 FRIST BLVD
HERMITAGE, TN 37076
(36.177543, -86.607163)"
440151,RIVER PARK HOSPITAL,1559 SPARTA STREET,MC MINNVILLE,TN,37110,WARREN,9318154101,Acute Care Hospitals,Proprietary,true,"1559 SPARTA STREET
MC MINNVILLE, TN 37110
(35.698694, -85.742339)"
440152,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,SHELBY,9015457928,Acute Care Hospitals,Government - Hospital District or Authority,true,"877 JEFFERSON AVENUE
MEMPHIS, TN 38103
(35.142634, -90.031273)"
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,TN,37821,COCKE,4236252200,Acute Care Hospitals,Voluntary non-profit - Church,true,"435 2ND ST
NEWPORT, TN 37821
(35.965067, -83.181619)"
440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,37404,HAMILTON,4238944220,Acute Care Hospitals,Proprietary,true,"2333 MCCALLIE AVE
CHATTANOOGA, TN 37404
(35.033739, -85.26886)"
440159,DELTA MEDICAL CENTER,3000 GETWELL RD,MEMPHIS,TN,38118,SHELBY,9013698100,Acute Care Hospitals,Proprietary,true,"3000 GETWELL RD
MEMPHIS, TN 38118
(35.066399, -89.932243)"
440161,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,DAVIDSON,6153421000,Acute Care Hospitals,Proprietary,true,"2300 PATTERSON STREET
NASHVILLE, TN 37203
(36.152463, -86.808599)"
440168,METHODIST HEALTHCARE FAYETTE HOSPITAL,214 LAKEVIEW RD,SOMERVILLE,TN,38068,FAYETTE,9015164014,Acute Care Hospitals,Voluntary non-profit - Church,true,"214 LAKEVIEW RD
SOMERVILLE, TN 38068
(35.246134, -89.363673)"
44016F,MOUNTAIN HOME VA MEDICAL CENTER,SIDNEY & LAMONT STREETS,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"SIDNEY &amp; LAMONT STREETS
MOUNTAIN HOME, TN 37684
"
440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,37923,KNOX,8659709800,Acute Care Hospitals,Voluntary non-profit - Private,true,"9352 PARK WEST BLVD
KNOXVILLE, TN 37923
(35.917901, -84.100732)"
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847,LAWRENCEBURG,TN,38464,LAWRENCE,9317626571,Acute Care Hospitals,Proprietary,true,"HWY 43 S BOX 847
LAWRENCEBURG, TN 38464
"
440176,INDIAN PATH MEDICAL CENTER,2000 BROOKSIDE DR,KINGSPORT,TN,37660,SULLIVAN,4234311941,Acute Care Hospitals,Voluntary non-profit - Private,true,"2000 BROOKSIDE DR
KINGSPORT, TN 37660
(36.550686, -82.517916)"
440180,JELLICO COMMUNITY HOSPITAL,188 HOSPITAL LANE,JELLICO,TN,37762,CAMPBELL,4237847252,Acute Care Hospitals,Voluntary non-profit - Church,true,"188 HOSPITAL LANE
JELLICO, TN 37762
(36.573614, -84.127239)"
440181,BOLIVAR GENERAL HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,TN,38008,HARDEMAN,7316583100,Acute Care Hospitals,Government - Hospital District or Authority,true,"650 NUCKOLLS ROAD
BOLIVAR, TN 38008
(35.267563, -89.000587)"
440182,MCKENZIE REGIONAL HOSPITAL,161 HOSPITAL DRIVE,MC KENZIE,TN,38201,CARROLL,7313525344,Acute Care Hospitals,Proprietary,true,"161 HOSPITAL DRIVE
MC KENZIE, TN 38201
(36.13756, -88.490722)"
440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,SHELBY,9017651000,Acute Care Hospitals,Proprietary,true,"5959 PARK AVE
MEMPHIS, TN 38119
(35.099901, -89.864516)"
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,37604,WASHINGTON,4233021120,Acute Care Hospitals,Voluntary non-profit - Private,true,"300 MED TECH PARKWAY
JOHNSON CITY, TN 37604
(36.339065, -82.40371)"
440185,SKYRIDGE MEDICAL CENTER,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,BRADLEY,4233394132,Acute Care Hospitals,Proprietary,true,"2305 CHAMBLISS AVE NW
CLEVELAND, TN 37311
(35.176965, -84.868485)"
440187,LIVINGSTON REGIONAL HOSPITAL,315 OAK ST BOX 550,LIVINGSTON,TN,38570,OVERTON,9318235611,Acute Care Hospitals,Voluntary non-profit - Other,true,"315 OAK ST BOX 550
LIVINGSTON, TN 38570
(36.384664, -85.328086)"
440189,REGIONAL HOSPITAL OF JACKSON,367 HOSPITAL BLVD,JACKSON,TN,38305,MADISON,7316612000,Acute Care Hospitals,Proprietary,true,"367 HOSPITAL BLVD
JACKSON, TN 38305
(35.683683, -88.853085)"
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"1310 24TH AVENUE SOUTH
NASHVILLE, TN 37212
(36.14243, -86.804782)"
440192,HIGHLANDS MEDICAL CENTER,401 SEWELL DR,SPARTA,TN,38583,WHITE,9317389211,Acute Care Hospitals,Proprietary,true,"401 SEWELL DR
SPARTA, TN 38583
(35.947982, -85.477281)"
440193,UNIVERSITY MEDICAL CENTER,1411 BADDOUR PARKWAY,LEBANON,TN,37087,WILSON,6154448262,Acute Care Hospitals,Voluntary non-profit - Private,true,"1411 BADDOUR PARKWAY
LEBANON, TN 37087
(36.219101, -86.328101)"
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,TN,37075,SUMNER,6153381000,Acute Care Hospitals,Voluntary non-profit - Other,true,"355 NEW SHACKLE ISLAND RD
HENDERSONVILLE, TN 37075
(36.323824, -86.620393)"
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,391 WALLACE RD,NASHVILLE,TN,37211,DAVIDSON,6157814000,Acute Care Hospitals,Proprietary,true,"391 WALLACE RD
NASHVILLE, TN 37211
(36.077872, -86.723814)"
440200,STONES RIVER HOSPITAL,324 DOOLITTLE ROAD,WOODBURY,TN,37190,CANNON,6155634001,Acute Care Hospitals,Proprietary,true,"324 DOOLITTLE ROAD
WOODBURY, TN 37190
(35.832864, -86.072943)"
440218,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,2011 MURPHY AVENUE,NASHVILLE,TN,37203,DAVIDSON,6155158200,Acute Care Hospitals,Voluntary non-profit - Other,false,"2011 MURPHY AVENUE
NASHVILLE, TN 37203
(36.155685, -86.804042)"
440227,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,RUTHERFORD,6157682000,Acute Care Hospitals,Proprietary,true,"200 STONECREST BOULEVARD
SMYRNA, TN 37167
(35.976793, -86.562475)"
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,SHELBY,9018207050,Acute Care Hospitals,Proprietary,true,"2986 KATE BOND RD
BARTLETT, TN 38133
(35.207034, -89.802347)"
440231,TRUSTPOINT HOSPITAL,1009 NORTH THOMPSON LANE,MURFREESBORO,TN,37129,RUTHERFORD,6155771111,Acute Care Hospitals,Proprietary,false,"1009 NORTH THOMPSON LANE
MURFREESBORO, TN 37129
(35.864591, -86.428065)"
440232,HOUSTON COUNTY COMMUNITY HOSPITAL,5001 EAST MAIN STREET,ERIN,TN,37061,HOUSTON,9312894211,Acute Care Hospitals,Government - Local,true,"5001 EAST MAIN STREET
ERIN, TN 37061
(36.319516, -87.689193)"
441300,SAINT THOMAS HICKMAN HOSPITAL,135 EAST SWAN STREET,CENTERVILLE,TN,37033,HICKMAN,9317294271,Critical Access Hospitals,Voluntary non-profit - Private,false,"135 EAST SWAN STREET
CENTERVILLE, TN 37033
(35.779377, -87.460254)"
441301,TROUSDALE MEDICAL CENTER,500 CHURCH STREET,HARTSVILLE,TN,37074,TROUSDALE,6153742221,Critical Access Hospitals,Voluntary non-profit - Other,true,"500 CHURCH STREET
HARTSVILLE, TN 37074
(36.386881, -86.167595)"
441304,JOHNSON COUNTY COMMUNITY HOSPITAL,1901 S SHADY ST,MOUNTAIN CITY,TN,37683,JOHNSON,4237271110,Critical Access Hospitals,Voluntary non-profit - Other,true,"1901 S SHADY ST
MOUNTAIN CITY, TN 37683
(36.453074, -81.798595)"
441305,MACON COUNTY GENERAL HOSPITAL,204 MEDICAL DRIVE,LAFAYETTE,TN,37083,MACON,6156662147,Critical Access Hospitals,Voluntary non-profit - Private,true,"204 MEDICAL DRIVE
LAFAYETTE, TN 37083
(36.51969, -86.025377)"
441307,RIVERVIEW REGIONAL MEDICAL CENTER,158 HOSPITAL DRIVE,CARTHAGE,TN,37030,SMITH,6157359815,Critical Access Hospitals,Proprietary,true,"158 HOSPITAL DRIVE
CARTHAGE, TN 37030
(36.263594, -85.948852)"
441308,MEDICAL CENTER OF MANCHESTER,481 INTERSTATE DRIVE,MANCHESTER,TN,37355,COFFEE,9317286354,Critical Access Hospitals,Proprietary,true,"481 INTERSTATE DRIVE
MANCHESTER, TN 37355
(35.497875, -86.077981)"
441309,MARSHALL MEDICAL CENTER,1080 NORTH ELLINGTON PARKWAY,LEWISBURG,TN,37091,MARSHALL,9313596276,Critical Access Hospitals,Government - Hospital District or Authority,true,"1080 NORTH ELLINGTON PARKWAY
LEWISBURG, TN 37091
(35.46312, -86.784954)"
441310,RHEA MEDICAL CENTER,9400 RHEA COUNTY HIGHWAY,DAYTON,TN,37321,RHEA,4237751121,Critical Access Hospitals,Government - Local,true,"9400 RHEA COUNTY HIGHWAY
DAYTON, TN 37321
(35.530763, -84.981829)"
441311,TRISTAR ASHLAND CITY MEDICAL CENTER,313 NORTH MAIN ST,ASHLAND CITY,TN,37015,CHEATHAM,6157923030,Critical Access Hospitals,Proprietary,true,"313 NORTH MAIN ST
ASHLAND CITY, TN 37015
(36.277202, -87.066156)"
441313,WELLMONT HANCOCK COUNTY HOSPITAL,1517 MAIN STREET HWY 33,SNEEDVILLE,TN,37869,HANCOCK,4237335001,Critical Access Hospitals,Voluntary non-profit - Private,true,"1517 MAIN STREET HWY 33
SNEEDVILLE, TN 37869
"
441314,LAUDERDALE COMMUNITY HOSPITAL,326 ASBURY AVENUE,RIPLEY,TN,38063,LAUDERDALE,7312212200,Critical Access Hospitals,Proprietary,true,"326 ASBURY AVENUE
RIPLEY, TN 38063
(35.746554, -89.548949)"
441315,COPPER BASIN MEDICAL CENTER,HIGHWAY 68,COPPERHILL,TN,37317,POLK,4234965511,Critical Access Hospitals,Voluntary non-profit - Other,true,"HIGHWAY 68
COPPERHILL, TN 37317
"
441316,CAMDEN GENERAL HOSPITAL,175 HOSPITAL DRIVE,CAMDEN,TN,38320,BENTON,7315840109,Critical Access Hospitals,Government - Hospital District or Authority,true,"175 HOSPITAL DRIVE
CAMDEN, TN 38320
(36.055783, -88.107521)"
450002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,EL PASO,TX,79902,EL PASO,9155776011,Acute Care Hospitals,Proprietary,true,"2001 N OREGON ST
EL PASO, TX 79902
(31.771813, -106.499907)"
450005,MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL,608 STRICKLAND DRIVE,ORANGE,TX,77630,ORANGE,4098839361,Acute Care Hospitals,Voluntary non-profit - Other,true,"608 STRICKLAND DRIVE
ORANGE, TX 77630
(30.100458, -93.768661)"
450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,TX,78028,KERR,8308964200,Acute Care Hospitals,Voluntary non-profit - Private,true,"551 HILL COUNTRY DRIVE
KERRVILLE, TX 78028
(30.044733, -99.151596)"
450010,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,76301,WICHITA,9407643055,Acute Care Hospitals,Voluntary non-profit - Private,true,"1600 11TH STREET
WICHITA FALLS, TX 76301
(33.902109, -98.501852)"
450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,BRYAN,TX,77802,BRAZOS,9797763912,Acute Care Hospitals,Voluntary non-profit - Private,true,"2801 FRANCISCAN DR
BRYAN, TX 77802
(30.655598, -96.346767)"
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,5201 HARRY HINES BLVD,DALLAS,TX,75235,DALLAS,2145908000,Acute Care Hospitals,Government - Hospital District or Authority,true,"5201 HARRY HINES BLVD
DALLAS, TX 75235
(32.812034, -96.837709)"
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,GALVESTON,4097721011,Acute Care Hospitals,Government - State,true,"301 UNIVERSITY BOULEVARD
GALVESTON, TX 77555
(29.31122, -94.774556)"
450021,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,DALLAS,2148200111,Acute Care Hospitals,Voluntary non-profit - Church,true,"3500 GASTON AVE
DALLAS, TX 75246
(32.790685, -96.780663)"
450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,VICTORIA,3615725113,Acute Care Hospitals,Voluntary non-profit - Other,true,"2701 HOSPITAL DRIVE
VICTORIA, TX 77901
(28.812866, -96.976723)"
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVE,EL PASO,TX,79905,EL PASO,9155217602,Acute Care Hospitals,Government - Hospital District or Authority,true,"4815 ALAMEDA AVE
EL PASO, TX 79905
(31.770742, -106.434452)"
450028,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC",1040 W JEFFERSON ST,BROWNSVILLE,TX,78520,CAMERON,9565441400,Acute Care Hospitals,Proprietary,true,"1040 W JEFFERSON ST
BROWNSVILLE, TX 78520
(25.916569, -97.510566)"
450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78044,WEBB,9567965000,Acute Care Hospitals,Voluntary non-profit - Church,true,"1700 EAST SAUNDERS
LAREDO, TX 78044
(27.530589, -99.479142)"
